Clicking Start will broadcast a notification to all students in this batch via Socket.IO.,Nhấn Bắt đầu sẽ gửi thông báo đến tất cả học sinh trong lớp này thông qua Socket.IO.
Configure AI Grader,Cấu hình bộ chấm điểm AI
Connect directly to the submissions on the system. Automatically mark and send feedback to students.,Kết nối trực tiếp với bài nộp trên hệ thống. Tự động chấm điểm và gửi phản hồi cho học sinh.
"Connection error or Timeout. AI is still running in the background, please wait or reload the page.","Lỗi kết nối hoặc Hết thời gian chờ. AI vẫn đang chạy ngầm, vui lòng đợi hoặc tải lại trang."
Contact Technical Support,Liên hệ Hỗ trợ kỹ thuật
"Correct! +"" + (baseScore + timeBonus) + "" pts \u{2728}","Chính xác! +"" + (baseScore + timeBonus) + "" điểm \u{2728}"
Create & Rubric Session,Tạo phiên chấm điểm & Rubric
Create First Game,Tạo trò chơi đầu tiên
Create Game,Tạo Trò chơi
Create New Game,Tạo Trò chơi mới
Create Rubric with AI,Tạo Rubric bằng AI
Create and standardize scoring criteria to ensure objectivity for all work.,Tạo và tiêu chuẩn hóa các tiêu chí chấm điểm để đảm bảo tính khách quan cho tất cả bài làm.
Create your first game to assign it to batches.,Tạo trò chơi đầu tiên của bạn để giao cho các lớp học.
"Create, edit and delete game templates for your batches","Tạo, chỉnh sửa và xóa các mẫu trò chơi cho lớp học của bạn"
Cumulative,Tích lũy
Customize criteria,Tùy chỉnh tiêu chí
Data has been synced automatically.,Dữ liệu đã được đồng bộ hóa tự động.
Deactivate,Hủy kích hoạt
"Dear {{ member_name }},\n\nYou have been enrolled in our upcoming batch {{ batch_name }}.\n\nThanks,\nFrappe Learning","Thân gửi {{ member_name }},\n\nBạn đã được ghi danh vào lớp học sắp tới {{ batch_name }}.\n\nTrân trọng,\nFrappe Learning"
Delete game,Xóa trò chơi
Delete this image,Xóa hình ảnh này
Delivery Mode,Chế độ giao bài
Detailed Report,Báo cáo chi tiết
Detailed instructions on how to use the artificial intelligence (AI) intelligent scoring system.,Hướng dẫn chi tiết cách sử dụng hệ thống chấm điểm thông minh bằng trí tuệ nhân tạo (AI).
Development of multilevel criteria,Phát triển các tiêu chí đa cấp độ
Dismiss,Bỏ qua
Disposal,Xử lý
Done,Xong
Dot via Camera / Photo,Chấm qua Camera / Ảnh
Dotted,Đã chấm
Dotted...,Đang chấm...
Download Rubric Scoring,Tải Rubric Chấm điểm
Download Template,Tải Mẫu
Download file,Tải tập tin
Download student work,Tải bài làm của học sinh
Draft,Bản nháp
Drag drop or click to upload file,Kéo thả hoặc nhấp để tải tệp lên
Edit Game,Sửa Trò chơi
Edit Game Settings,Cài đặt Trò chơi
Edit Settings,Cài đặt
Edit game,Sửa trò chơi
Embedded,Nhúng
Enter the Answer Form,Nhập Form đáp án
Entire Course,Toàn bộ khóa học
Error saving scores: ,Lỗi khi lưu điểm: 
Essay Grading Guide,Hướng dẫn chấm bài Tự luận
Evaluate Quiz for User,Đánh giá Bài trắc nghiệm
"Example: Focus on chapter 2 knowledge, practical questions...","Ví dụ: Tập trung vào kiến thức chương 2, câu hỏi thực tế..."
Exit Game,Thoát trò chơi
Export score,Xuất điểm
Failed to assign. Please try again.,Lỗi khi giao bài. Vui lòng thử lại.
Failed to create badge assignment: ,Lỗi khi tạo huy hiệu: 
Failed to delete,Lỗi khi xóa
Failed to delete. The game may have active sessions.,Lỗi khi xóa. Trò chơi có thể đang diễn ra.
Failed to open camera,Lỗi mở camera
Failed to start game,Lỗi bắt đầu trò chơi
Failed to start grading. Please try again.,Lỗi khi bắt đầu chấm. Vui lòng thử lại.
Failed to stop game,Lỗi dừng trò chơi
Failed to update,Lỗi khi cập nhật
Failed to update badge assignment: ,Lỗi cập nhật huy hiệu: 
Failed to update settings.,Lỗi cập nhật cài đặt.
Finish Game,Hoàn thành trò chơi
For example: Nguyen Van A,Ví dụ: Nguyễn Văn A
For manual scoring or non-visual custom exam question structures.,Dành cho chấm điểm thủ công hoặc cấu trúc đề thi tùy chỉnh phi hình ảnh.
"For the quiz, circle it in bold or clearly mark it with an X in the answer box.","Đối với câu hỏi trắc nghiệm, hãy khoanh đậm hoặc đánh dấu X rõ ràng vào ô đáp án."
Form Dot Mode,Chế độ Chấm Form
Full Screen,Toàn màn hình
Full name,Họ và tên
Full stop,Dấu chấm hết
GPT-4o model,Mô hình GPT-4o
Game Control,Điều khiển trò chơi
Game Title,Tiêu đề trò chơi
Game Type,Loại trò chơi
Game activated.,Trò chơi đã kích hoạt.
Game assigned to batch successfully!,Giao trò chơi cho lớp thành công!
Game created successfully!,Tạo trò chơi thành công!
Game deactivated.,Trò chơi đã hủy kích hoạt.
Game deleted.,Đã xóa trò chơi.
Game is LIVE,Trò chơi đang LIVE
Game is Live!,Trò chơi đang Live!
Game removed.,Đã gỡ trò chơi.
Game started!,Trò chơi đã bắt đầu!
Game started! Click JOIN to play.,Trò chơi đã bắt đầu! Nhấp JOIN để chơi.
Game stopped.,Đã dừng trò chơi.
Game updated successfully!,Cập nhật trò chơi thành công!
General knowledge,Kiến thức chung
Go to assignment,Đi đến bài tập
Good evidence,Minh chứng tốt
Grading Completed,Đã chấm xong
Grading Essay,Chấm bài Tự luận
Grading LMS Exercises,Chấm bài tập LMS
Grading started (background run). Can do something else.,Đã bắt đầu chấm (chạy ngầm). Bạn có thể làm việc khác.
Guiding correct procedure,Hướng dẫn quy trình đúng
Ideal for periodic exams. Manage student lists and approve grades in bulk.,Lý tưởng cho các kỳ thi định kỳ. Quản lý danh sách học sinh và phê duyệt điểm hàng loạt.
Identification Number (SBD),Số báo danh (SBD)
"If you don\'t have an answer file, enter answers manually (A, B, C...). You should upload a ""Sample Answer Sheet Image"" for better AI recognition.","Nếu không có file đáp án, hãy nhập thủ công (A, B, C...). Nên tải lên ""Ảnh mẫu tờ bài làm"" để AI nhận diện tốt hơn."
Image of the assignment,Hình ảnh bài làm
Inactive,Chưa kích hoạt
Increased capacity,Đã nâng cấp dung lượng
Initialize MCQ Dots via Form,Khởi tạo Chấm MCQ qua Form
Initialize MCQ Dots via Photo,Khởi tạo Chấm MCQ qua Ảnh
Instantaneous Response,Phản hồi tức thì
Instructions for use,Hướng dẫn sử dụng
JOIN,THAM GIA
JSON Template downloaded successfully!,Tải Mẫu JSON thành công!
JSON Validation Error:,Lỗi xác thực JSON:
JSON file uploaded and loaded successfully!,Tải lên và đọc file JSON thành công!
Join Now!,Tham gia Ngay!
Key to Grading,Đáp án chấm điểm
Knowledge Discovery,Khám phá Kiến thức
LMS Direct Sync,Đồng bộ trực tiếp LMS
Learn smarter with AI.,Học tập thông minh hơn với AI.
Let\'s create a new session to start marking with AI,Hãy tạo một phiên mới để bắt đầu chấm bài với AI
"Light enough, avoid the shadow of the phone on the paper.","Đủ sáng, tránh bóng điện thoại in lên giấy."
Limit Reached,Đã đạt giới hạn
Live Now,Trực tiếp
Live Scores,Điểm trực tiếp
Load,Tải
Lobby,Sảnh chờ
MCQ session data is not available.,Không có dữ liệu phiên MCQ.
Manage Game Templates,Quản lý Mẫu trò chơi
Manage Games,Quản lý Trò chơi
Max,Tối đa
Max Attempts:,Số lượt thử tối đa:
Max attempts,Lượt thử tối đa
Maximum base score for this game.,Điểm cơ sở tối đa cho trò chơi này.
Multiple Choice Quotation (MCQ),Trắc nghiệm MCQ
Needs correction,Cần chỉnh sửa
New Game,Trò chơi mới
Next Spin,Lượt quay tiếp
No game templates yet,Chưa có mẫu trò chơi
No scores yet. Students have not played this game.,Chưa có điểm. Chưa học sinh nào chơi trò này.
No scoring sessions yet,Chưa có phiên chấm bài nào
No version found,Không tìm thấy phiên bản
Number of attempts allowed for each student.,Số lượt làm bài tối đa cho mỗi học sinh.
Open a session,Mở một phiên
Open the ,Mở 
Open-mindedness,Tư duy mở
Optimization of the teaching process.,Tối ưu hóa quy trình giảng dạy.
Optimize the MCQ scoring process with computer vision.,Tối ưu hóa quy trình chấm điểm MCQ với thị giác máy tính.
Option ,Lựa chọn 
Other Games,Trò chơi khác
PROPOSED SCORE,ĐIỂM ĐỀ XUẤT
"Partially correct! +"" + pts + "" pts ("" + correctCount + ""/"" + correct.length + ","Partially correct! +"" + pts + "" pts ("" + correctCount + ""/"" + correct.length + "
Payment for ,Thanh toán cho 
Period by Session,Thời gian theo phiên
Personal Best,Thành tích tốt nhất
Personalized feedback,Phản hồi cá nhân hóa
Photo removed,Đã xóa ảnh
Planning,Lập khung
Please enter Student Email,Vui lòng nhập Email Học sinh
Please select class to see results,Vui lòng chọn lớp để xem kết quả
Please upload the student\'s submission image for AI grading.,Vui lòng tải lên ảnh bài làm của học sinh để AI chấm.
Popup Window,Cửa sổ dạng Popup
Press the Scoring button. The AI will give a score with detailed comments. You can edit your score again if needed before saving.,Nhấn nút Chấm điểm. AI sẽ đưa ra điểm số kèm nhận xét chi tiết. Bạn có thể sửa điểm trước khi lưu.
Preview Game,Xem trước Trò chơi
Punctuation Instructions,Hướng dẫn chấm câu
Questions / Card Pairs Data (JSON),Dữ liệu Câu hỏi / Thẻ (JSON)
Quiz assigned successfully!,Giao bài tập thành công!
RESULTS OF INDEPENDENT ANALYSIS,KẾT QUẢ PHÂN TÍCH ĐỘC LẬP
Recent Discussion Sessions,Các Phiên thảo luận gần đây
Recent Grading Sessions,Các Phiên chấm bài gần đây
Reliability,Độ tin cậy
Retrieving,Tìm chuẩn
Revert,Hoàn tác
"Review class scores, track progress and grading results.","Xem lại điểm lớp, theo dõi tiến độ và kết quả chấm."
Rubric Management,Quản lý Rubric
"Rubric-based content, structure, grammar, and creativity analysis.","Phân tích nội dung, cấu trúc, ngữ pháp và sự sáng tạo dựa trên Rubric."
SAVING ...,ĐANG LƯU...
SPIN THE WHEEL!,VÒNG QUAY MAY MẮN!
Save changges,Lưu thay đổi
Scoring Model,Mô hình chấm điểm
Scoring:,Chấm điểm:
Search for ,Tìm kiếm 
Search for a session by ID or name...,Tìm phiên theo ID hoặc tên...
Search sessions,Tìm phiên
See also,Xem thêm
Select batch,Chọn lớp
Select specific class,Chọn lớp cụ thể
Select type...,Chọn loại...
Session,Phiên
Session Requests,Yêu cầu phiên
Settings updated successfully!,Cập nhật cài đặt thành công!
Specific Lessons,Bài học cụ thể
Spins: {0}/5,Lượt quay: {0}/5
Standardized sample library,Thư viện mẫu chuẩn hóa
Start Game for Students,Bắt đầu Trò chơi cho Học sinh
Start Now,Bắt đầu ngay
Start a new journey,Bắt đầu một hành trình mới
Start learning,Bắt đầu học
Start the first lesson or try searching with a different keyword.,Bắt đầu bài học đầu tiên hoặc thử tìm với từ khóa khác.
Started!,Đã bắt đầu!
Start a new session,Khởi tạo phiên mới
Starting...,Đang bắt đầu...
Still struggling?,Vẫn còn khó khăn?
Stop,Dừng
Stop Game,Dừng trò chơi
Stopped.,Đã dừng.
Stopping...,Đang dừng...
Student Information,Thông tin học sinh
Student Search,Tìm kiếm học sinh
"Support: PDF, DOCX (Up to 10MB)","Hỗ trợ: PDF, DOCX (Tối đa 10MB)"
Sync failed: ,Đồng bộ thất bại: 
Synchronization,Đồng bộ
Synchronize submissions from the system,Đồng bộ bài nộp từ hệ thống
TEACHER\'S COMMENTS,NHẬN XÉT CỦA GIÁO VIÊN
Take Photo,Chụp ảnh
Take a photo of your work (handwritten or typed). Make sure it\'s well-lit and not blurry.,Chụp ảnh bài làm của bạn (viết tay hoặc gõ máy). Đảm bảo ảnh đủ sáng và không bị mờ.
"Take a picture of the front, not the side.","Chụp thẳng mặt, không chụp nghiêng."
Take learning to the next level with,Nâng tầm học tập với
"The AI Grading system uses today\'s most advanced large language models (LLMs) for image analysis, handwriting recognition, and grading based on the criteria you provide.","Hệ thống AI Grading sử dụng các mô hình ngôn ngữ lớn (LLMs) tiên tiến nhất để phân tích hình ảnh, nhận dạng chữ viết và chấm điểm theo tiêu chí của bạn."
"The Socratic Tutor system doesn\'t just provide answers, we help you find your own by providing insight and analysis.",Hệ thống Socratic Tutor không đưa đáp án trực tiếp mà giúp bạn tự tìm ra câu trả lời qua các phân tích chuyên sâu.
The export feature is under development.,Tính năng xuất dữ liệu đang được phát triển.
"The first row must be the header with column names like: question, type, marks.","Hàng đầu tiên phải là tiêu đề với các cột như: question, type, marks."
"The handwriting should be clear, avoiding too much overlapping erasure.","Chữ viết nên rõ ràng, tránh tẩy xóa chồng chéo quá nhiều."
The last day to schedule your evaluations is ,Ngày cuối cùng để lên lịch đánh giá của bạn là 
The system integrates the most advanced AI tools to support teachers in teaching and help students unlock their potential.,Hệ thống tích hợp các công cụ AI tiên tiến nhất để hỗ trợ giáo viên và giúp học sinh khai phá tiềm năng.
This cannot be undone.,Hành động này không thể hoàn tác.
This quiz contains open-ended questions. You can configure the AI agent to automatically grade submissions based on your rubric.,Bài tập này có câu hỏi mở. Bạn có thể cấu hình AI để chấm bài tự động dựa trên rubric.
This quiz has no questions yet.,Bài tập này chưa có câu hỏi nào.
This will also remove all batch assignments.,Điều này cũng sẽ gỡ bỏ tất cả các bài tập đã giao cho lớp.
Tips TO get the best grading,Mẹo để chấm điểm tốt nhất
Tomosa AI System,Hệ thống Tomosa AI
Tools for Students,Công cụ cho Học sinh
Trivia Challenge Complete!,Hoàn thành Thử thách Trivia!
Upload Topic & Answer File,Tải lên Đề bài & Đáp án
Upload a photo of your work,Tải lên ảnh bài làm của bạn
"Upload a title file or use AI to automatically create scoring criteria (Rubric). The more detailed the rubric, the more accurate the AI.","Tải lên file đề bài hoặc dùng AI tạo rubric tự động. Rubric càng chi tiết, AI chấm càng chính xác."
Upload assignments and rubrics so AI tutors have enough data to support you.,Tải lên bài tập và rubric để AI Tutor có đủ dữ liệu hỗ trợ bạn.
Wait,Chờ
Waiting for analysis results from AI...,Đang chờ kết quả phân tích từ AI...
Waiting for instructor...,Đang chờ giáo viên...
Wheel of Trivia Challenge,Thử thách Vòng quay Trivia
Work List,Danh sách công việc
Writing,Đang viết
Wrong,Sai
You haven't earned any badges yet. Keep playing!,Bạn chưa đạt huy hiệu nào. Hãy tiếp tục chơi!
You just need to upload a photo or a Word/PDF file with the answer. The AI will automatically read the list of answers from that file to serve as a basis for grading students.,Chỉ cần tải lên ảnh hoặc Word/PDF đáp án. AI sẽ tự động đọc danh sách đáp án để làm căn cứ chấm điểm.
You successfully completed the Wheel of Trivia!,Bạn đã hoàn thành Vòng quay Trivia!
Your class,Lớp của bạn
Your ranking,Thứ hạng của bạn
[Delete],[Xóa]
attempts,lượt thử
attempts used,lượt đã dùng
e.g. 1000,VD: 1000
e.g. Vocabulary Quiz - Chapter 3,VD: Kiểm tra Từ vựng - Chương 3
"e.g., Content quality",VD: Chất lượng nội dung
"e.g., Mathematics, Literature","VD: Toán, Ngữ Văn"
from this batch?,từ lớp này?
images selected,ảnh đã chọn
students have been notified. Game is in progress.,học sinh đã được thông báo. Trò chơi đang diễn ra.
students notified,học sinh đã được thông báo
tries,lượt
{0} new submissions synced,Đã đồng bộ {0} bài nộp mới
 designed as a learning path to guide your progress. You may take the courses in any order that suits you. , được thiết kế như một lộ trình học tập để hướng dẫn bạn. Bạn có thể học các khóa học theo bất kỳ thứ tự nào bạn muốn. 
" designed as a structured learning path to guide your progress. Courses in this program must be taken in order, and each course will unlock as you complete the previous one. ", được thiết kế như một lộ trình học tập có cấu trúc để hướng dẫn bạn. Các khóa học trong chương trình này phải được thực hiện theo thứ tự và mỗi khóa học sẽ mở khóa khi bạn hoàn thành khóa trước đó. 
 you are on a, bạn đang ở
-- Select course --,-- Chọn khóa học --
2. Planning,2. Lập Khung
3. Writing,3. Viết Nháp
4. Review,4. Duyệt Thầy
5. Illustrating,5. Sinh Hình
6. Assessing,6. Đánh Giá
7. Completed,7. Hoàn Tất
Academic Approval Board,Bảng phê duyệt học thuật
Are you sure you want to delete this lesson plan? Data cannot be recovered.,Bạn có chắc chắn muốn xoá giáo án này không? Dữ liệu không thể khôi phục.
Assessing,Đánh giá
Delete lesson plan,Xoá giáo án
Design New AI Lesson Plan,Thiết Kế Giáo Án AI Mới
Detailed lesson plan content,Nội dung chi tiết giáo án
Download document here,Tải xuống tài liệu tại đây
Draft prepared:,Đã soạn xong bản nháp:
Error saving scores: ,Lỗi khi lưu điểm: 
"Example: Add more practical examples in part 2, and make part 1 more detailed...","Ví dụ: Bổ sung thêm ví dụ thực hành ở phần 2, và làm cho phần 1 chi tiết hơn..."
"Example: Focus on group discussion activities, use constructivist methods, or relate to local practicalities...","Ví dụ: Tập trung vào hoạt động thảo luận nhóm, sử dụng phương pháp kiến tạo hoặc liên hệ thực tế Việt Nam..."
Failed to create badge assignment: ,Lỗi khi tạo huy hiệu: 
Failed to update badge assignment: ,Lỗi cập nhật huy hiệu: 
Illustrating,Sinh hình
LESSON PLAN DRAFT FOR YOUR REVIEW (FREELY EDITABLE),BẢN NHÁP GIÁO ÁN ĐỂ BẠN DUYỆT (TỰ DO SỬA ĐỔI)
Lesson plan pushed directly to LMS native!,Đã đẩy trực tiếp giáo án vào LMS native!
Lesson plan successfully exported!,Giáo án đã được xuất file thành công!
Live Multi-Agent Process,Quy trình Multi-Agent live
Markdown Preview (Live view),Markdown Preview (Xem trực tiếp)
Matched standards:,Chuẩn match:
Open the ,Mở 
Option ,Lựa chọn 
Output:,Đầu ra:
"Partially correct! +"" + pts + "" pts ("" + correctCount + ""/"" + correct.length + ","Đúng một phần! +"" + pts + "" điểm ("" + correctCount + ""/"" + correct.length + "
Payment for ,Thanh toán cho 
Querying data...,Đang truy vấn dữ liệu...
REQUEST REWRITE (Based on feedback),YÊU CẦU VIẾT LẠI (Dựa trên phản hồi)
Refresh list,Làm mới danh sách
Save directly to course (LMS native),Lưu trực tiếp vào khóa học (LMS native)
Search for ,Tìm kiếm 
Sync failed: ,Đồng bộ thất bại: 
Target lesson name:,Tên bài học đích:
The last day to schedule your evaluations is ,Ngày cuối cùng để lên lịch đánh giá là 
The lesson plan draft has been thoroughly grounded. Teachers can approve directly or type critical feedback for the Agent to rewrite.,Bản phác thảo giáo án đã được grounded kỹ lưỡng. Giáo viên có thể duyệt trực tiếp hoặc gõ phản hồi phản biện để Agent viết lại.
Uploaded:,Đã tải:
Your feedback (Content to rewrite),Phản hồi của bạn (Nội dung cần viết lại)
Average GPA, Điểm trung bình (GPA)
On a 10-point scale, Trên thang điểm 10
Good performance, Hiệu suất tốt
Excellent work, Kết quả xuất sắc
Needs improvement, Cần cải thiện
Below average, Dưới trung bình
Total submissions, Tổng số bài nộp
Data updated, Dữ liệu đã cập nhật
Submission History, Lịch sử nộp bài
Course & Lesson, Khóa học & Bài học
Points, Điểm số
Time, Thời gian
AI Analysis, Phân tích AI
Strengths, Điểm mạnh
Points to improve, Các điểm cần cải thiện
View detailed roadmap, Xem lộ trình chi tiết
No grade data available., Chưa có dữ liệu điểm số.
System is ready., Hệ thống đã sẵn sàng.
Let's start the quiz., Hãy bắt đầu làm bài kiểm tra.
Excellent learning performance., Kết quả học tập xuất sắc.
Master foundational knowledge., Nắm vững kiến thức nền tảng.
Maintain depth of thought., Duy trì tư duy sâu sắc.
Needs effort to improve performance., Cần nỗ lực để cải thiện kết quả.
Making certain progress., Đang có những tiến bộ nhất định.
Practice more difficult question types., Thực hành thêm các dạng câu hỏi khó hơn.Exam
Generate

" Draft\,\Bản Nháp\n\Processing\,\Đang Xử Lý\n\Completed\,\Hoàn Thành\n\Failed\,\Thất Bại\n"Exam Generator","Tạo Đề Thi AI"
"Generate full, print-ready exam papers with varied formats and answer keys.","Tạo đề thi hoàn chỉnh, hỗ trợ in ấn với nhiều định dạng và đáp án chi tiết."
"Generate print-ready exams with AI","Tạo đề thi hỗ trợ in ấn với AI"
"Create Exam","Tạo Đề Thi"
"Total Exams","Tổng Số Đề Thi"
"Generated Questions","Câu Hỏi Đã Tạo"
"No exams generated yet","Chưa có đề thi nào được tạo"
"Start by uploading a document or providing instructions to generate your first exam.","Bắt đầu bằng cách tải lên tài liệu hoặc nhập yêu cầu để tạo đề thi đầu tiên."
"Create First Exam","Tạo Đề Thi Đầu Tiên"
"questions","câu hỏi"
"View","Xem"
"Create New Exam","Tạo Đề Thi Mới"
"1. Basic Information","1. Thông Tin Cơ Bản"
"Exam Title","Tên Đề Thi"
"e.g., Midterm Exam - Grade 12 Math","VD: Đề thi Giữa kỳ - Toán 12"
"Exam Type","Loại Đề Thi"
"Duration (min)","Thời Gian (phút)"
"2. Content Source","2. Nguồn Nội Dung"
"Upload curriculum, book chapter, or existing syllabus (PDF/DOCX)","Tải lên chương trình học, sách giáo khoa hoặc đề cương (PDF/DOCX)"
"Change File","Đổi Tài Liệu"
"Select File","Chọn Tài Liệu"
"File attached successfully","Đã đính kèm tài liệu thành công"
"Teacher Instructions","Yêu Cầu Của Giáo Viên"
"Specific topics to focus on, formatting requirements, etc.","Các chủ đề cần tập trung, yêu cầu định dạng, v.v."
"3. Generation Settings","3. Cấu Hình Tạo Đề"
"Difficulty Distribution","Phân Bổ Độ Khó"
"Easy (%)","Dễ (%)"
"Medium (%)","Trung Bình (%)"
"Hard (%)","Khó (%)"
"Generate Exam","Tạo Đề Thi"
"AI is generating your exam...","AI đang tạo đề thi của bạn..."
"This may take a few minutes depending on the length of the source material.","Quá trình này có thể mất vài phút tùy thuộc vào độ dài của tài liệu nguồn."
"Generation Failed","Tạo Đề Thi Thất Bại"
"There was an error while generating this exam. Please try again or check the source document.","Đã xảy ra lỗi trong quá trình tạo đề thi. Vui lòng thử lại hoặc kiểm tra tài liệu nguồn."
"Exam Overview","Tổng Quan Đề Thi"
"Sections","Các Phần Thi"
"Q","Câu"
"Câu","Câu"
"Print Preview","Xem Trước Bản In"
"Export DOCX","Xuất DOCX"
"Export PDF","Xuất PDF"
"N/A","N/A"
"Loading Exam...","Đang Tải Đề Thi..."
"DOCX","DOCX"
"Total Questions","Tổng Số Câu Hỏi"
"AI đang viết từng phần thi theo khung đề bạn đã duyệt. Quá trình này mất vài phút, bạn có thể rời khỏi trang và quay lại sau.","AI đang viết từng phần thi theo khung đề bạn đã duyệt. Quá trình này mất vài phút, bạn có thể rời khỏi trang và quay lại sau."
Approve & Generate Exam,Duyệt & Tạo Đề thi
Describe your exact exam format requirements here...,Mô tả chi tiết yêu cầu định dạng đề thi của bạn tại đây...
Exam Format,Định dạng Đề thi
Exam Generator,Tạo Đề Thi Tự Động
Export failed,Xuất file thất bại
Export failed: ,Xuất file thất bại: 
Feedback for AI (Optional),Ý kiến phản hồi cho AI (Không bắt buộc)
"Please review the generated exam structure. You can either approve it to generate the full exam, or provide feedback to let the AI adjust the blueprint.","Vui lòng xem lại cấu trúc đề thi được tạo. Bạn có thể duyệt để tiến hành sinh đề đầy đủ, hoặc gửi phản hồi để AI điều chỉnh khung đề."
Print Preview & Export,Xem trước & Xuất đề thi
Regenerate with Feedback,Tạo lại theo phản hồi
Retry,Thử lại
Review Exam Blueprint,Xem xét Khung đề thi
Difficulty Distribution (%),Phân bố độ khó (%)
Remembering,Nhận biết
Understanding,Thông hiểu
Applying,Vận dụng
Advanced Applying,Vận dụng cao
4. Section Structure (Optional),4. Cấu trúc Phần thi (Tùy chọn)
Specify the number of questions and topics for each section. Leave blank to let AI decide.,Chỉ định rõ số lượng câu hỏi và chủ đề cho từng phần. Bỏ trống nếu muốn AI tự quyết định.
Section Name,Tên phần thi
Number of Questions,Số lượng câu hỏi
"Focus Topics (e.g., Mechanics, Waves...)","Chủ đề tập trung (VD: Sóng cơ, Dao động...)"
Add Section,Thêm Phần Thi
"Please wait, generating exam...",Vui lòng chờ đang tạo bài...
Error generating exam: ,Lỗi tạo đề: 
Generating questions...,Đang sinh câu hỏi...
"AI is writing each exam section based on the approved blueprint. This takes a few minutes, you can leave the page and return later.","AI đang viết từng phần thi theo khung đề bạn đã duyệt. Quá trình này mất vài phút, bạn có thể rời khỏi trang và quay lại sau."
Topic Distribution,Phân bổ chủ đề
Quantity,Số lượng
Question Type,Loại câu hỏi
Starting regeneration...,Đang bắt đầu tạo lại đề...
Error: ,Lỗi: 
Are you sure you want to regenerate this exam?,Bạn có chắc chắn muốn tạo lại đề thi này không?
Are you sure you want to delete this exam? All associated data will be permanently deleted!,Bạn có chắc chắn muốn xóa đề thi này không? Mọi dữ liệu liên quan sẽ bị xóa vĩnh viễn!
Hide Document, Ẩn bài làm
How was this AI response?, Bạn thấy AI phản hồi như thế nào ? 
